시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일
인천광역시 계양구 계산동,975-8,975,8,동남(975-8),44.7,201304,25,7500,4,1987,향교로 23,
인천광역시 계양구 계산동,975-8,975,8,동남(975-8),41.565,201307,24,7500,3,1987,향교로 23,
인천광역시 계양구 계산동,975-8,975,8,동남(975-8),48.87,201308,16,10700,2,1987,향교로 23,
인천광역시 계양구 계산동,975-8,975,8,동남(975-8),48.87,201309,13,11350,4,1987,향교로 23,
인천광역시 계양구 계산동,975-8,975,8,동남(975-8),44.7,201309,26,8300,2,1987,향교로 23,
인천광역시 계양구 계산동,975-8,975,8,동남(975-8),48.87,201311,5,10650,2,1987,향교로 23,
인천광역시 계양구 계산동,975-8,975,8,동남(975-8),48.87,201312,18,10000,5,1987,향교로 23,
인천광역시 계양구 계산동,931-29,931,29,동성,47.16,201304,22,10400,4,1986,경명대로1029번길 6,
인천광역시 계양구 계산동,931-29,931,29,동성,49.77,201311,22,7800,2,1986,경명대로1029번길 6,
인천광역시 계양구 계산동,342-1,342,1,삼보1,58.17,201301,5,11800,5,1987,주부토로 528,
인천광역시 계양구 계산동,342-1,342,1,삼보1,40.59,201302,27,8400,1,1987,주부토로 528,
인천광역시 계양구 계산동,342-1,342,1,삼보1,40.59,201303,10,8550,1,1987,주부토로 528,
인천광역시 계양구 계산동,342-1,342,1,삼보1,40.59,201303,11,9200,3,1987,주부토로 528,
인천광역시 계양구 계산동,342-1,342,1,삼보1,49.59,201304,4,12100,1,1987,주부토로 528,
인천광역시 계양구 계산동,342-1,342,1,삼보1,40.59,201304,17,8000,5,1987,주부토로 528,
인천광역시 계양구 계산동,342-1,342,1,삼보1,40.59,201304,17,9100,3,1987,주부토로 528,
인천광역시 계양구 계산동,342-1,342,1,삼보1,40.59,201305,14,9000,4,1987,주부토로 528,
인천광역시 계양구 계산동,342-1,342,1,삼보1,40.59,201307,15,10200,2,1987,주부토로 528,
인천광역시 계양구 계산동,342-1,342,1,삼보1,40.59,201307,22,7200,6,1987,주부토로 528,
인천광역시 계양구 계산동,342-1,342,1,삼보1,49.59,201308,7,11700,3,1987,주부토로 528,
인천광역시 계양구 계산동,342-1,342,1,삼보1,40.59,201309,16,10200,3,1987,주부토로 528,
인천광역시 계양구 계산동,342-1,342,1,삼보1,49.59,201309,17,10400,4,1987,주부토로 528,
인천광역시 계양구 계산동,342-1,342,1,삼보1,40.59,201310,1,8000,6,1987,주부토로 528,
인천광역시 계양구 계산동,342-1,342,1,삼보1,40.59,201310,3,9000,2,1987,주부토로 528,
인천광역시 계양구 계산동,342-1,342,1,삼보1,49.59,201310,9,11200,3,1987,주부토로 528,
인천광역시 계양구 계산동,342-1,342,1,삼보1,49.59,201310,22,10700,3,1987,주부토로 528,
인천광역시 계양구 계산동,342-1,342,1,삼보1,40.59,201310,23,8600,4,1987,주부토로 528,
인천광역시 계양구 계산동,342-1,342,1,삼보1,40.59,201311,9,9200,2,1987,주부토로 528,
인천광역시 계양구 계산동,342-1,342,1,삼보1,40.59,201311,11,8000,3,1987,주부토로 528,
인천광역시 계양구 계산동,342-1,342,1,삼보1,49.59,201311,12,11000,3,1987,주부토로 528,
인천광역시 계양구 계산동,342-1,342,1,삼보1,40.59,201311,18,9000,3,1987,주부토로 528,
인천광역시 계양구 계산동,342-1,342,1,삼보1,40.59,201311,20,8700,4,1987,주부토로 528,
인천광역시 계양구 계산동,342-1,342,1,삼보1,49.59,201312,27,10700,5,1987,주부토로 528,
인천광역시 계양구 계산동,12월 04일,12,4,삼보3,41.67,201301,11,8450,3,1988,경명대로 1126,
인천광역시 계양구 계산동,12월 04일,12,4,삼보3,57.96,201301,14,12000,5,1988,경명대로 1126,
인천광역시 계양구 계산동,12월 04일,12,4,삼보3,49.59,201302,21,11500,2,1988,경명대로 1126,
인천광역시 계양구 계산동,12월 04일,12,4,삼보3,41.67,201304,3,9200,3,1988,경명대로 1126,
인천광역시 계양구 계산동,12월 04일,12,4,삼보3,49.59,201304,19,10500,1,1988,경명대로 1126,
인천광역시 계양구 계산동,12월 04일,12,4,삼보3,41.67,201305,19,8200,1,1988,경명대로 1126,
인천광역시 계양구 계산동,12월 04일,12,4,삼보3,49.59,201306,1,11500,2,1988,경명대로 1126,
인천광역시 계양구 계산동,12월 04일,12,4,삼보3,57.96,201306,2,13200,5,1988,경명대로 1126,
인천광역시 계양구 계산동,12월 04일,12,4,삼보3,57.96,201306,8,13300,3,1988,경명대로 1126,
인천광역시 계양구 계산동,12월 04일,12,4,삼보3,49.59,201309,6,11200,2,1988,경명대로 1126,
인천광역시 계양구 계산동,12월 04일,12,4,삼보3,49.59,201310,3,10000,4,1988,경명대로 1126,
인천광역시 계양구 계산동,12월 04일,12,4,삼보3,49.59,201310,11,10400,1,1988,경명대로 1126,
인천광역시 계양구 계산동,12월 04일,12,4,삼보3,57.96,201311,8,12000,5,1988,경명대로 1126,
인천광역시 계양구 계산동,12월 04일,12,4,삼보3,49.59,201311,9,10700,5,1988,경명대로 1126,
인천광역시 계양구 계산동,12월 04일,12,4,삼보3,49.59,201312,11,11500,2,1988,경명대로 1126,
인천광역시 계양구 계산동,12월 04일,12,4,삼보3,57.96,201312,16,10000,6,1988,경명대로 1126,
인천광역시 계양구 계산동,321-2,321,2,삼천리,40.36,201303,23,9350,4,1986,주부토로 507,
인천광역시 계양구 계산동,321-2,321,2,삼천리,40.36,201305,8,9000,3,1986,주부토로 507,
인천광역시 계양구 계산동,321-2,321,2,삼천리,40.36,201306,11,10200,4,1986,주부토로 507,
인천광역시 계양구 계산동,321-2,321,2,삼천리,43.105,201307,1,10000,3,1986,주부토로 507,
인천광역시 계양구 계산동,321-2,321,2,삼천리,43.105,201308,15,10800,3,1986,주부토로 507,
인천광역시 계양구 계산동,321-2,321,2,삼천리,43.105,201311,1,12000,3,1986,주부토로 507,
인천광역시 계양구 계산동,321-2,321,2,삼천리,37.615,201311,20,8160,5,1986,주부토로 507,
인천광역시 계양구 계산동,321-2,321,2,삼천리,43.105,201312,7,10450,4,1986,주부토로 507,
인천광역시 계양구 계산동,930,930,0,삼환1,73.48,201301,25,16500,6,1989,하느재로 15,
인천광역시 계양구 계산동,930,930,0,삼환1,57.78,201301,28,13500,2,1989,하느재로 15,
인천광역시 계양구 계산동,930,930,0,삼환1,57.78,201302,7,13300,4,1989,하느재로 15,
인천광역시 계양구 계산동,930,930,0,삼환1,57.78,201303,2,13900,3,1989,하느재로 15,
인천광역시 계양구 계산동,930,930,0,삼환1,57.78,201303,9,12000,5,1989,하느재로 15,
인천광역시 계양구 계산동,930,930,0,삼환1,65.88,201303,26,16000,4,1989,하느재로 15,
인천광역시 계양구 계산동,930,930,0,삼환1,57.78,201303,29,13600,3,1989,하느재로 15,
인천광역시 계양구 계산동,930,930,0,삼환1,57.78,201304,15,13900,2,1989,하느재로 15,
인천광역시 계양구 계산동,930,930,0,삼환1,57.78,201304,30,13300,4,1989,하느재로 15,
인천광역시 계양구 계산동,930,930,0,삼환1,57.78,201306,4,13000,2,1989,하느재로 15,
인천광역시 계양구 계산동,930,930,0,삼환1,65.88,201306,17,15900,5,1989,하느재로 15,
인천광역시 계양구 계산동,930,930,0,삼환1,57.78,201306,28,11500,1,1989,하느재로 15,
인천광역시 계양구 계산동,930,930,0,삼환1,57.78,201308,19,13200,4,1989,하느재로 15,
인천광역시 계양구 계산동,930,930,0,삼환1,57.78,201308,20,13700,4,1989,하느재로 15,
인천광역시 계양구 계산동,930,930,0,삼환1,73.48,201309,5,18390,1,1989,하느재로 15,
인천광역시 계양구 계산동,930,930,0,삼환1,57.78,201309,23,13800,3,1989,하느재로 15,
인천광역시 계양구 계산동,930,930,0,삼환1,73.48,201309,29,18900,5,1989,하느재로 15,
인천광역시 계양구 계산동,930,930,0,삼환1,57.78,201310,19,11000,6,1989,하느재로 15,
인천광역시 계양구 계산동,930,930,0,삼환1,73.48,201310,24,18000,5,1989,하느재로 15,
인천광역시 계양구 계산동,930,930,0,삼환1,65.88,201310,28,16700,5,1989,하느재로 15,
인천광역시 계양구 계산동,930,930,0,삼환1,57.78,201311,11,13000,6,1989,하느재로 15,
인천광역시 계양구 계산동,930,930,0,삼환1,65.88,201311,13,17400,2,1989,하느재로 15,
인천광역시 계양구 계산동,930,930,0,삼환1,57.78,201312,21,13200,2,1989,하느재로 15,
인천광역시 계양구 계산동,898-4,898,4,삼환2,57.78,201303,12,13000,3,1989,경명대로1045번길 21-12,
인천광역시 계양구 계산동,898-4,898,4,삼환2,57.78,201303,26,13000,2,1989,경명대로1045번길 21-12,
인천광역시 계양구 계산동,898-4,898,4,삼환2,57.78,201305,14,11850,6,1989,경명대로1045번길 21-12,
인천광역시 계양구 계산동,898-4,898,4,삼환2,65.88,201305,15,13400,6,1989,경명대로1045번길 21-12,
인천광역시 계양구 계산동,898-4,898,4,삼환2,65.88,201306,1,15300,1,1989,경명대로1045번길 21-12,
인천광역시 계양구 계산동,898-4,898,4,삼환2,57.78,201308,10,13000,2,1989,경명대로1045번길 21-12,
인천광역시 계양구 계산동,898-4,898,4,삼환2,73.48,201309,7,19300,2,1989,경명대로1045번길 21-12,
인천광역시 계양구 계산동,898-4,898,4,삼환2,57.78,201310,1,13750,2,1989,경명대로1045번길 21-12,
인천광역시 계양구 계산동,898-4,898,4,삼환2,57.78,201312,26,13200,2,1989,경명대로1045번길 21-12,
인천광역시 계양구 계산동,753,753,0,서해2,58.14,201301,15,11000,1,1990,계산로 18-1,
인천광역시 계양구 계산동,753,753,0,서해2,58.14,201302,28,11900,1,1990,계산로 18-1,
인천광역시 계양구 계산동,753,753,0,서해2,59.88,201303,18,11500,5,1990,계산로 18-1,
인천광역시 계양구 계산동,753,753,0,서해2,59.88,201304,10,12000,5,1990,계산로 18-1,
인천광역시 계양구 계산동,753,753,0,서해2,58.14,201305,31,10700,1,1990,계산로 18-1,
인천광역시 계양구 계산동,753,753,0,서해2,58.14,201306,21,10300,5,1990,계산로 18-1,
인천광역시 계양구 계산동,753,753,0,서해2,58.14,201307,25,11000,1,1990,계산로 18-1,
인천광역시 계양구 계산동,753,753,0,서해2,58.14,201307,26,11000,1,1990,계산로 18-1,
인천광역시 계양구 계산동,753,753,0,서해2,59.88,201309,11,11400,5,1990,계산로 18-1,
인천광역시 계양구 계산동,753,753,0,서해2,66,201309,25,13500,2,1990,계산로 18-1,
인천광역시 계양구 계산동,753,753,0,서해2,66.54,201310,12,13200,1,1990,계산로 18-1,
인천광역시 계양구 계산동,753,753,0,서해2,66.54,201310,24,13750,2,1990,계산로 18-1,
인천광역시 계양구 계산동,753,753,0,서해2,58.14,201310,30,10500,5,1990,계산로 18-1,
인천광역시 계양구 계산동,954-30,954,30,서해3,58.33,201302,1,12500,2,1991,주부토로501번길 26,
인천광역시 계양구 계산동,954-30,954,30,서해3,58.33,201302,2,9900,6,1991,주부토로501번길 26,
인천광역시 계양구 계산동,954-30,954,30,서해3,58.33,201302,14,14000,6,1991,주부토로501번길 26,
인천광역시 계양구 계산동,954-30,954,30,서해3,59.97,201303,1,12000,3,1991,주부토로501번길 26,
인천광역시 계양구 계산동,954-30,954,30,서해3,58.33,201303,25,12400,4,1991,주부토로501번길 26,
인천광역시 계양구 계산동,954-30,954,30,서해3,59.97,201304,13,10850,6,1991,주부토로501번길 26,
인천광역시 계양구 계산동,954-30,954,30,서해3,58.33,201304,13,11500,5,1991,주부토로501번길 26,
인천광역시 계양구 계산동,954-30,954,30,서해3,59.97,201304,15,13250,3,1991,주부토로501번길 26,
인천광역시 계양구 계산동,954-30,954,30,서해3,58.33,201304,18,12300,3,1991,주부토로501번길 26,
인천광역시 계양구 계산동,954-30,954,30,서해3,58.33,201304,25,12950,3,1991,주부토로501번길 26,
인천광역시 계양구 계산동,954-30,954,30,서해3,59.97,201304,26,13450,2,1991,주부토로501번길 26,
인천광역시 계양구 계산동,954-30,954,30,서해3,58.33,201304,26,11800,1,1991,주부토로501번길 26,
인천광역시 계양구 계산동,954-30,954,30,서해3,58.33,201304,26,13000,4,1991,주부토로501번길 26,
인천광역시 계양구 계산동,954-30,954,30,서해3,58.33,201305,4,12800,3,1991,주부토로501번길 26,
인천광역시 계양구 계산동,954-30,954,30,서해3,81.59,201305,6,16500,6,1991,주부토로501번길 26,
인천광역시 계양구 계산동,954-30,954,30,서해3,59.97,201305,21,10700,5,1991,주부토로501번길 26,
인천광역시 계양구 계산동,954-30,954,30,서해3,58.33,201305,30,11950,1,1991,주부토로501번길 26,
인천광역시 계양구 계산동,954-30,954,30,서해3,59.97,201306,24,10500,6,1991,주부토로501번길 26,
인천광역시 계양구 계산동,954-30,954,30,서해3,59.97,201307,3,12400,1,1991,주부토로501번길 26,
인천광역시 계양구 계산동,954-30,954,30,서해3,58.33,201307,10,13000,1,1991,주부토로501번길 26,
인천광역시 계양구 계산동,954-30,954,30,서해3,59.97,201308,19,12400,4,1991,주부토로501번길 26,
인천광역시 계양구 계산동,954-30,954,30,서해3,59.97,201309,16,10650,6,1991,주부토로501번길 26,
인천광역시 계양구 계산동,954-30,954,30,서해3,59.97,201310,8,14250,2,1991,주부토로501번길 26,
인천광역시 계양구 계산동,954-30,954,30,서해3,59.97,201310,28,12500,2,1991,주부토로501번길 26,
인천광역시 계양구 계산동,954-30,954,30,서해3,58.33,201311,8,10700,6,1991,주부토로501번길 26,
인천광역시 계양구 계산동,927-1,927,1,세경,57.14,201303,4,14000,1,1984,하느재로6번길 14,
인천광역시 계양구 계산동,927-1,927,1,세경,57.14,201304,14,10300,3,1984,하느재로6번길 14,
인천광역시 계양구 계산동,927-1,927,1,세경,57.14,201305,3,11300,2,1984,하느재로6번길 14,
인천광역시 계양구 계산동,927-1,927,1,세경,57.14,201306,4,11000,5,1984,하느재로6번길 14,
인천광역시 계양구 계산동,927-1,927,1,세경,57.14,201309,30,10760,4,1984,하느재로6번길 14,
인천광역시 계양구 계산동,941,941,0,신도브래뉴,57.6852,201301,10,18250,9,2005,계양대로 215,
인천광역시 계양구 계산동,941,941,0,신도브래뉴,57.6852,201301,14,18000,12,2005,계양대로 215,
인천광역시 계양구 계산동,941,941,0,신도브래뉴,57.6852,201301,15,18000,12,2005,계양대로 215,
인천광역시 계양구 계산동,941,941,0,신도브래뉴,84.8798,201301,18,28600,10,2005,계양대로 215,
인천광역시 계양구 계산동,941,941,0,신도브래뉴,57.6852,201302,2,18500,14,2005,계양대로 215,
인천광역시 계양구 계산동,941,941,0,신도브래뉴,57.6852,201302,26,18000,16,2005,계양대로 215,
인천광역시 계양구 계산동,941,941,0,신도브래뉴,57.6852,201303,5,18750,6,2005,계양대로 215,
인천광역시 계양구 계산동,941,941,0,신도브래뉴,57.6852,201303,14,18900,13,2005,계양대로 215,
인천광역시 계양구 계산동,941,941,0,신도브래뉴,84.8798,201303,20,27000,15,2005,계양대로 215,
인천광역시 계양구 계산동,941,941,0,신도브래뉴,84.9536,201303,27,29000,13,2005,계양대로 215,
인천광역시 계양구 계산동,941,941,0,신도브래뉴,84.8798,201303,28,27000,7,2005,계양대로 215,
인천광역시 계양구 계산동,941,941,0,신도브래뉴,57.6852,201304,24,18950,6,2005,계양대로 215,
인천광역시 계양구 계산동,941,941,0,신도브래뉴,84.9536,201304,26,28000,8,2005,계양대로 215,
인천광역시 계양구 계산동,941,941,0,신도브래뉴,84.8798,201305,10,27300,8,2005,계양대로 215,
인천광역시 계양구 계산동,941,941,0,신도브래뉴,84.8798,201305,18,27000,11,2005,계양대로 215,
인천광역시 계양구 계산동,941,941,0,신도브래뉴,57.6852,201305,31,18250,14,2005,계양대로 215,
인천광역시 계양구 계산동,941,941,0,신도브래뉴,84.8798,201306,3,26900,5,2005,계양대로 215,
인천광역시 계양구 계산동,941,941,0,신도브래뉴,84.8798,201306,7,26200,7,2005,계양대로 215,
인천광역시 계양구 계산동,941,941,0,신도브래뉴,57.6852,201306,10,17700,2,2005,계양대로 215,
인천광역시 계양구 계산동,941,941,0,신도브래뉴,84.8798,201306,16,27000,19,2005,계양대로 215,
인천광역시 계양구 계산동,941,941,0,신도브래뉴,57.6852,201306,28,18400,18,2005,계양대로 215,
인천광역시 계양구 계산동,941,941,0,신도브래뉴,57.6852,201307,10,17800,13,2005,계양대로 215,
인천광역시 계양구 계산동,941,941,0,신도브래뉴,84.8798,201308,1,25000,16,2005,계양대로 215,
인천광역시 계양구 계산동,941,941,0,신도브래뉴,84.9536,201308,6,27700,20,2005,계양대로 215,
인천광역시 계양구 계산동,941,941,0,신도브래뉴,84.8798,201308,22,29000,9,2005,계양대로 215,
인천광역시 계양구 계산동,941,941,0,신도브래뉴,84.8798,201308,23,26000,4,2005,계양대로 215,
인천광역시 계양구 계산동,941,941,0,신도브래뉴,57.6852,201308,29,18500,11,2005,계양대로 215,
